verified_batch,record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
Batch 20 Wave 2 (船橋市立船橋高等学校（第2弾 学校2/12）),B20W2E0022,Career,C000678,organization_id,ORG000018,B20W2S0005,基本情報 > 出身校（大）：専修大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 20 Wave 2 (船橋市立船橋高等学校（第2弾 学校2/12）),B20W2E0023,Career,C000679,organization_id,ORG000092,B20W2S0005,クラブ所属履歴 > 「2026-27 北海道」「2025-26 北海道」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,越谷（2024-25、1シーズン）は今回のWaveでは対象外。詳細はissue B20W2I0012を参照
Batch 20 Wave 2 (船橋市立船橋高等学校（第2弾 学校2/12）),B20W2E0024,Career,C000679,start,2025,B20W2S0005,クラブ所属履歴 > 「2026-27 北海道」「2025-26 北海道」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0001,Person,P000209,name,上澤 俊喜,B21W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0002,Person,P000209,birth_date,1998-06-02,B21W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0003,Career,C000680,organization_id,ORG000213,B21W1S0002,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0004,Career,C000681,organization_id,ORG000121,B21W1S0002,基本情報 > 出身校（大）：日本大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0005,Career,C000682,organization_id,ORG000110,B21W1S0002,クラブ所属履歴 > 「2026-27 広島」〜「2022-23 広島」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,富山（2020-21〜2021-22、2シーズン）は今回のWaveでは対象外。詳細はissue B21W1I0003を参照
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0006,Career,C000682,start,2022,B21W1S0002,クラブ所属履歴 > 「2026-27 広島」〜「2022-23 広島」,B.LEAGUE公式のクラブ所属履歴で2022-23シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0007,Person,P000210,name,中村 浩陸,B21W1S0003,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0008,Person,P000210,birth_date,1997-11-29,B21W1S0003,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0009,Career,C000683,organization_id,ORG000213,B21W1S0003,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0010,Career,C000684,organization_id,ORG000128,B21W1S0003,基本情報 > 出身校（大）：大東文化大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0011,Career,C000685,organization_id,ORG000109,B21W1S0003,クラブ所属履歴 > 「2026-27 A東京」「2025-26 A東京」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,FE名古屋（2022-23〜2024-25、3シーズン）・大阪（2019-20〜2021-22、3シーズン）は今回のWaveでは対象外。詳細はissue B21W1I0006を参照
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0012,Career,C000685,start,2025,B21W1S0003,クラブ所属履歴 > 「2026-27 A東京」「2025-26 A東京」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0013,Person,P000211,name,小澤 飛悠,B21W1S0004,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0014,Person,P000211,birth_date,2004-10-04,B21W1S0004,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0015,Career,C000686,organization_id,ORG000213,B21W1S0004,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0016,Career,C000687,organization_id,ORG000020,B21W1S0004,基本情報 > 出身校（大）：日本体育大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0017,Career,C000688,organization_id,ORG000054,B21W1S0004,クラブ所属履歴 > 「2026-27 名古屋D」「2025-26 名古屋D」（履歴はこの2行のみ）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0018,Career,C000688,start,2025,B21W1S0004,クラブ所属履歴 > 「2026-27 名古屋D」「2025-26 名古屋D」（履歴はこの2行のみ）,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0019,Person,P000212,name,星野 京介,B21W1S0005,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0020,Person,P000212,birth_date,1999-06-01,B21W1S0005,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0021,Career,C000689,organization_id,ORG000213,B21W1S0005,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0022,Career,C000690,organization_id,ORG000128,B21W1S0005,基本情報 > 出身校（大）：大東文化大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0023,Career,C000691,organization_id,ORG000150,B21W1S0005,クラブ所属履歴 > 「2026-27 信州」（直前は「2025-26 北海道」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,北海道（2024-25〜2025-26）・信州（2023-24）・滋賀（2021-22〜2022-23）は今回のWaveでは対象外。詳細はissue B21W1I0011を参照
Batch 21 Wave 1 (中部大学第一高等学校（第2弾 学校3/12）),B21W1E0024,Career,C000691,start,2026,B21W1S0005,クラブ所属履歴 > 「2026-27 信州」（直前は「2025-26 北海道」）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンの信州復帰を確認（既存の復帰時開始年方針により2026とする）,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0001,Person,P000213,name,坂本 聖芽,B21W2S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0002,Person,P000213,birth_date,1999-09-13,B21W2S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0003,Career,C000692,organization_id,ORG000213,B21W2S0002,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0004,Career,C000693,organization_id,ORG000015,B21W2S0002,基本情報 > 出身校（大）：東海大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0005,Career,C000694,organization_id,ORG000142,B21W2S0002,クラブ所属履歴 > 「2026-27 大阪」「2025-26 大阪」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,名古屋D（2020-21〜2024-25、5シーズン）は今回のWaveでは対象外。詳細はissue B21W2I0003を参照
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0006,Career,C000694,start,2025,B21W2S0002,クラブ所属履歴 > 「2026-27 大阪」「2025-26 大阪」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0007,Person,P000214,name,宇都 直輝,B21W2S0003,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0008,Person,P000214,birth_date,1991-06-11,B21W2S0003,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0009,Career,C000695,organization_id,ORG000213,B21W2S0003,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0010,Career,C000696,organization_id,ORG000018,B21W2S0003,基本情報 > 出身校（大）：専修大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0011,Career,C000697,organization_id,ORG000149,B21W2S0003,クラブ所属履歴 > 「2026-27 富山」〜「2023-24 富山」（直前は「2022-23 奈良」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,奈良（2022-23）・富山（2016-17〜2021-22）は今回のWaveでは対象外。詳細はissue B21W2I0006を参照
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0012,Career,C000697,start,2023,B21W2S0003,クラブ所属履歴 > 「2026-27 富山」〜「2023-24 富山」（直前は「2022-23 奈良」）,B.LEAGUE公式のクラブ所属履歴で2023-24シーズンの富山復帰を確認（既存の復帰時開始年方針により2023とする）,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0013,Person,P000215,name,張本 天傑,B21W2S0004,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0014,Person,P000215,birth_date,1992-01-08,B21W2S0004,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0015,Career,C000698,organization_id,ORG000213,B21W2S0004,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0016,Career,C000699,organization_id,ORG000030,B21W2S0004,基本情報 > 出身校（大）：青山学院大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0017,Career,C000700,organization_id,ORG000054,B21W2S0004,クラブ所属履歴 > 「2026-27 名古屋D」〜「2016-17 名古屋D」（履歴は名古屋Dのみ）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0018,Career,C000700,start,2016,B21W2S0004,クラブ所属履歴 > 「2026-27 名古屋D」〜「2016-17 名古屋D」（履歴は名古屋Dのみ）,B.LEAGUE公式のクラブ所属履歴で2016-17シーズン（B.LEAGUE開幕）からの連続在籍を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0019,Person,P000216,name,中村 瀬那,B21W2S0005,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0020,Person,P000216,birth_date,2002-06-03,B21W2S0005,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0021,Career,C000701,organization_id,ORG000213,B21W2S0005,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0022,Career,C000702,organization_id,ORG000168,B21W2S0005,基本情報 > 出身校（大）：天理大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0023,Career,C000703,organization_id,ORG000191,B21W2S0005,クラブ所属履歴 > 「2026-27 三重」（履歴はこの1行のみ）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,
Batch 21 Wave 2 (中部大学第一高等学校（第2弾 学校3/12）),B21W2E0024,Career,C000703,start,2026,B21W2S0005,クラブ所属履歴 > 「2026-27 三重」（履歴はこの1行のみ）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0001,Person,P000217,name,吉本 大心,B21W3S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0002,Person,P000217,birth_date,2002-04-23,B21W3S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0003,Career,C000704,organization_id,ORG000213,B21W3S0002,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0004,Career,C000705,organization_id,ORG000031,B21W3S0002,基本情報 > 出身校（大）：拓殖大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0005,Career,C000706,organization_id,ORG000191,B21W3S0002,クラブ所属履歴 > 「2026-27 三重」（履歴はこの1行のみ）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0006,Career,C000706,start,2026,B21W3S0002,クラブ所属履歴 > 「2026-27 三重」（履歴はこの1行のみ）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0007,Person,P000218,name,ワン ウェイジャ,B21W3S0003,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0008,Person,P000218,birth_date,1998-09-03,B21W3S0003,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0009,Career,C000707,organization_id,ORG000213,B21W3S0003,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0010,Career,C000708,organization_id,ORG000214,B21W3S0003,基本情報 > 出身校（大）：名古屋学院大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0011,Career,C000709,organization_id,ORG000182,B21W3S0003,クラブ所属履歴 > 「2026-27 青森」「2025-26 青森」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,福島（2024-25）・秋田（2020-21〜2023-24、4シーズン）は今回のWaveでは対象外。詳細はissue B21W3I0005を参照
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0012,Career,C000709,start,2025,B21W3S0003,クラブ所属履歴 > 「2026-27 青森」「2025-26 青森」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0013,Person,P000219,name,中村 拓人,B21W3S0004,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0014,Person,P000219,birth_date,2001-03-03,B21W3S0004,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0015,Career,C000710,organization_id,ORG000213,B21W3S0004,基本情報 > 出身校（高）：中部大学第一高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0016,Career,C000711,organization_id,ORG000128,B21W3S0004,基本情報 > 出身校（大）：大東文化大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0017,Career,C000712,organization_id,ORG000143,B21W3S0004,クラブ所属履歴 > 「2026-27 群馬」「2025-26 群馬」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,広島（2021-22〜2024-25、4シーズン）・北海道（2020-21）は今回のWaveでは対象外。詳細はissue B21W3I0008を参照
Batch 21 Wave 3 (中部大学第一高等学校（第2弾 学校3/12）),B21W3E0018,Career,C000712,start,2025,B21W3S0004,クラブ所属履歴 > 「2026-27 群馬」「2025-26 群馬」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0001,Person,P000220,name,松尾 河秋,B22W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0002,Person,P000220,birth_date,2002-10-12,B22W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0003,Career,C000713,organization_id,ORG000156,B22W1S0002,基本情報 > 出身校（高）：尽誠学園高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0004,Career,C000714,organization_id,ORG000128,B22W1S0002,基本情報 > 出身校（大）：大東文化大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0005,Career,C000715,organization_id,ORG000205,B22W1S0002,クラブ所属履歴 > 「2026-27 金沢」（直前の行は「2023-24 愛媛」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,愛媛（2023-24）は今回のWaveでは対象外。詳細はissue B22W1I0003を参照
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0006,Career,C000715,start,2026,B22W1S0002,クラブ所属履歴 > 「2026-27 金沢」（直前の行は「2023-24 愛媛」）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0007,Person,P000221,name,髙岡 圭汰朗,B22W1S0003,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0008,Person,P000221,birth_date,1999-06-14,B22W1S0003,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0009,Career,C000716,organization_id,ORG000156,B22W1S0003,基本情報 > 出身校（高）：尽誠学園高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0010,Career,C000717,organization_id,ORG000148,B22W1S0003,基本情報 > 出身校（大）：近畿大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0011,Career,C000718,organization_id,ORG000111,B22W1S0003,クラブ所属履歴 > 「2026-27 八王子」（直前の行は「2022-23 奈良」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,奈良（2021-22〜2022-23）は今回のWaveでは対象外。詳細はissue B22W1I0007を参照
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0012,Career,C000718,start,2026,B22W1S0003,クラブ所属履歴 > 「2026-27 八王子」（直前の行は「2022-23 奈良」）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0013,Person,P000222,name,上田 隼輔,B22W1S0004,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0014,Person,P000222,birth_date,1999-09-18,B22W1S0004,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0015,Career,C000719,organization_id,ORG000156,B22W1S0004,基本情報 > 出身校（高）：尽誠学園高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0016,Career,C000720,organization_id,ORG000188,B22W1S0004,基本情報 > 出身校（大）：京都産業大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0017,Career,C000721,organization_id,ORG000155,B22W1S0004,クラブ所属履歴 > 「2026-27 島根」「2025-26 島根」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,富山（2021-22〜2024-25、4シーズン）は今回のWaveでは対象外。詳細はissue B22W1I0011を参照
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0018,Career,C000721,start,2025,B22W1S0004,クラブ所属履歴 > 「2026-27 島根」「2025-26 島根」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0019,Person,P000223,name,笠井 康平,B22W1S0005,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0020,Person,P000223,birth_date,1993-08-12,B22W1S0005,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0021,Career,C000722,organization_id,ORG000156,B22W1S0005,基本情報 > 出身校（高）：尽誠学園高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0022,Career,C000723,organization_id,ORG000030,B22W1S0005,基本情報 > 出身校（大）：青山学院大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0023,Career,C000724,organization_id,ORG000222,B22W1S0005,クラブ所属履歴 > 「2026-27 岡山」（直前は「2025-26 福島」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,福島（2024-25〜2025-26）・奈良（2023-24）・宇都宮（2022-23）・群馬（2020-21〜2021-22）・名古屋D（2018-19〜2019-20）は今回のWaveでは対象外。詳細はissue B22W1I0014を参照
Batch 22 Wave 1 (尽誠学園高等学校（第2弾 学校4/12）),B22W1E0024,Career,C000724,start,2026,B22W1S0005,クラブ所属履歴 > 「2026-27 岡山」（直前は「2025-26 福島」）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 2 (尽誠学園高等学校（第2弾 学校4/12）),B22W2E0001,Person,P000224,name,若狭 功希,B22W2S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 2 (尽誠学園高等学校（第2弾 学校4/12）),B22W2E0002,Person,P000224,birth_date,1997-03-20,B22W2S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 22 Wave 2 (尽誠学園高等学校（第2弾 学校4/12）),B22W2E0003,Career,C000725,organization_id,ORG000156,B22W2S0002,基本情報 > 出身校（高）：尽誠学園高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
