verified_batch,issue_id,person_id,name,related_id,issue_type,description,disposition
Batch 11 Wave 1 (開志国際高等学校（学校4/11）),B11W1I0001,P000153|P000154|P000155,介川 アンソニー翔、小栗 瑛哉、平良 宗龍,C000514|C000517|C000520,HIGH_SCHOOL_PERIOD,3名とも開志国際高等学校在籍そのものは出身校タグ一覧で確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 11 Wave 1 (開志国際高等学校（学校4/11）),B11W1I0002,P000153|P000154,介川 アンソニー翔、小栗 瑛哉,C000515|C000518,UNIVERSITY_PERIOD,2名とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 11 Wave 1 (開志国際高等学校（学校4/11）),B11W1I0003,P000153,介川 アンソニー翔,P000153,DATA_QUALITY_NOTE,介川アンソニー翔はB.LEAGUE公式プロフィール記載の身長・体重・ポジション（SF/PF、197cm/93kg）を今回のWaveでは未登録（本プロジェクトの既存Personスキーマではname/birth_dateのみを対象としており、他の2校のWaveでも同様の扱い）。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 11 Wave 1 (開志国際高等学校（学校4/11）),B11W1I0004,P000154,小栗 瑛哉,P000154,PRO_HISTORY_GAPS,小栗瑛哉は現所属（信州ブレイブウォリアーズ、2025-26〜）以前に金沢（2022-23、金沢武士団とみられる）、秋田ノーザンハピネッツ（ORG000137、2022-23〜2024-25）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。金沢の正式クラブ名（金沢武士団と推定）は今回未確認のため、Organization未登録。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 11 Wave 1 (開志国際高等学校（学校4/11）),B11W1I0005,P000155,平良 宗龍,P000155,PRO_HISTORY_GAPS,平良宗龍は現所属（岩手ビッグブルズ、2025-26〜）以前に琉球ゴールデンキングス（ORG000106）で2022-23シーズンに練習生として1試合出場した記録がB.LEAGUE公式の個人成績で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 12 Wave 1 (延岡学園高等学校（学校5/11）),B12W1I0001,P000156,榎田 拓真,C000522,HIGH_SCHOOL_PERIOD,延岡学園高等学校在籍そのものは出身校タグ一覧で確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 12 Wave 1 (延岡学園高等学校（学校5/11）),B12W1I0002,P000156,榎田 拓真,C000523,UNIVERSITY_PERIOD,近畿大学在籍そのものは本人のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 12 Wave 1 (延岡学園高等学校（学校5/11）),B12W1I0003,P000156,榎田 拓真,P000156,PRO_HISTORY_GAPS,榎田拓真は現所属（山口パッツファイブ、2026-27〜）以前に長崎（2022-23〜2023-24）、越谷（2024-25）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。加えて、同履歴には2025-26シーズンの記載が一切なく（2024-25越谷の次が2026-27山口）、空白シーズンの理由（移籍空白・登録外・怪我等）は資料からは不明であり、憶測で埋めていない。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 13 Wave 1 (東山高等学校（学校6/11）),B13W1I0001,P000157|P000158|P000159|P000160,藤澤 尚之、瀬川 琉久、堀 陽稀、米須 玲音,C000525|C000528|C000530|C000533,HIGH_SCHOOL_PERIOD,4名とも東山高等学校在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 13 Wave 1 (東山高等学校（学校6/11）),B13W1I0002,P000157|P000159|P000160,藤澤 尚之、堀 陽稀、米須 玲音,C000526|C000531|C000534,UNIVERSITY_PERIOD,3名（藤澤尚之・堀陽稀・米須玲音）とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 13 Wave 1 (東山高等学校（学校6/11）),B13W1I0003,P000157,藤澤 尚之,P000157,PRO_HISTORY_GAPS,藤澤尚之は現所属（熊本ヴォルターズ、2026-27〜）以前に熊本（2020-21・2021-22、今回とは別の在籍期間）、奈良（2022-23）、福井（2024-25・2025-26）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現在の熊本復帰後の在籍のみを最小経路として登録し、過去クラブは対象外とした。加えて、同履歴には2023-24シーズンの記載が一切なく（2024-25福井の次が2022-23奈良で、間が空白）、空白理由は資料からは確認できず憶測で埋めていない。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 13 Wave 1 (東山高等学校（学校6/11）),B13W1I0004,P000160,米須 玲音,P000160,PRO_HISTORY_GAPS,米須玲音（1998年ではなく2003年1月生）はB.LEAGUE公式のクラブ所属履歴上、2020-21・2021-22シーズンに川崎ブレイブサンダースへの在籍記録があるが、この時期は本人が東山高等学校在学中とみられる（高校生年代での特別な起用の可能性があるが、詳細な契約形態は資料からは確認できない）。続く2022-23・2023-24シーズンは同履歴に記載がなく、大学（日本大学）在学期間と重なる可能性があるが、これも資料からは確認できない。今回のWaveでは2024-25シーズン以降の現在の連続在籍のみを最小経路として登録し、上記の早期在籍・空白期間は対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 13 Wave 2 (東山高等学校（学校6/11）),B13W2I0001,P000161|P000162|P000163|P000164,岡田 侑大、堀田 尚秀、西部 秀馬、川嶋 勇人,C000536|C000539|C000542|C000545,HIGH_SCHOOL_PERIOD,4名とも東山高等学校在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 13 Wave 2 (東山高等学校（学校6/11）),B13W2I0002,P000161|P000162|P000163|P000164,岡田 侑大、堀田 尚秀、西部 秀馬、川嶋 勇人,C000537|C000540|C000543|C000546,UNIVERSITY_PERIOD,4名とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 13 Wave 2 (東山高等学校（学校6/11）),B13W2I0003,P000161,岡田 侑大,P000161,PRO_HISTORY_GAPS,岡田侑大は現所属（島根スサノオマジック、2025-26〜）以前に三河（2018-19・2019-20）、富山（2020-21）、信州（2021-22・2022-23）、旧京都在籍（2023-24・2024-25）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 13 Wave 2 (東山高等学校（学校6/11）),B13W2I0004,P000164,川嶋 勇人,P000164,PRO_HISTORY_GAPS,川嶋勇人は現所属（京都ハンナリーズ、2024-25〜）が2016-17シーズンのルーキー時に一度在籍したクラブへの復帰であり、その間に三遠（2017-18〜2020-21）、秋田（2021-22・2022-23）、FE名古屋（2023-24）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できる。今回のWaveでは現在の京都復帰後の在籍のみを最小経路として登録し、過去クラブおよび2016-17の最初の京都在籍は対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 1 (北陸高等学校（学校7/11）),B14W1I0001,P000165|P000166|P000167|P000168,高島 紳司、野本 建吾、大﨑 翔太、多嶋 朝飛,C000548|C000551|C000554|C000557,HIGH_SCHOOL_PERIOD,4名とも北陸高等学校在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 1 (北陸高等学校（学校7/11）),B14W1I0002,P000165|P000166|P000167|P000168,高島 紳司、野本 建吾、大﨑 翔太、多嶋 朝飛,C000549|C000552|C000555|C000558,UNIVERSITY_PERIOD,4名とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 1 (北陸高等学校（学校7/11）),B14W1I0003,P000165,高島 紳司,P000165,PRO_HISTORY_GAPS,高島紳司は現所属（宇都宮ブレックス、2022-23〜）以前に大阪（2020-21・2021-22）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 1 (北陸高等学校（学校7/11）),B14W1I0004,P000166,野本 建吾,P000166,PRO_HISTORY_GAPS,野本建吾は現所属（川崎ブレイブサンダース、2025-26〜）が2016-17・2017-18シーズンに一度在籍したクラブへの復帰であり、その間に秋田（2018-19〜2020-21）、群馬（2021-22〜2024-25）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できる。今回のWaveでは現在の川崎復帰後の在籍のみを最小経路として登録し、過去クラブおよび最初の川崎在籍は対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 1 (北陸高等学校（学校7/11）),B14W1I0005,P000167,大﨑 翔太,P000167,PRO_HISTORY_GAPS,大﨑翔太は現所属（立川ダイス、2025-26〜）以前に島根（2019-20）、愛媛（2020-21）、横浜エクセレンス（2021-22・2022-23）、岩手ビッグブルズ（2023-24）、徳島ガンバロウズ（2024-25）と5クラブを渡り歩くプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 1 (北陸高等学校（学校7/11）),B14W1I0006,P000168,多嶋 朝飛,P000168,PRO_HISTORY_GAPS,多嶋朝飛は現所属（さいたまブロンコス、2025-26〜）以前に北海道（2016-17〜2020-21）、茨城ロボッツ（2021-22・2022-23）、大阪エヴェッサ（2023-24）、仙台89ERS（2024-25）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 2 (北陸高等学校（学校7/11）),B14W2I0001,P000169|P000170|P000171|P000172,松山 駿、松本 健児リオン、二上 耀、中村 ジャズ,C000560|C000563|C000566|C000569,HIGH_SCHOOL_PERIOD,4名とも北陸高等学校在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 2 (北陸高等学校（学校7/11）),B14W2I0002,P000169|P000170|P000171|P000172,松山 駿、松本 健児リオン、二上 耀、中村 ジャズ,C000561|C000564|C000567|C000570,UNIVERSITY_PERIOD,4名とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 2 (北陸高等学校（学校7/11）),B14W2I0003,P000169,松山 駿,P000169,PRO_HISTORY_GAPS,松山駿は現所属（川崎ブレイブサンダース、2026-27〜、新規加入）以前に富山（2018-19・2019-20）、FE名古屋（2019-20の一部・2020-21）、越谷アルファーズ（2021-22〜2025-26）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 2 (北陸高等学校（学校7/11）),B14W2I0004,P000170,松本 健児リオン,P000170,PRO_HISTORY_GAPS,松本健児リオンは現所属（長崎ヴェルカ、2021-22〜）以前に西宮（2016-17、現在の神戸ストークスの前身クラブの可能性があるが名称変更の経緯は未確認）、奈良（2017-18〜2019-20）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。加えて2020-21シーズンの記載が同履歴に一切なく、空白理由は資料からは確認できず憶測で埋めていない。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 2 (北陸高等学校（学校7/11）),B14W2I0005,P000171,二上 耀,P000171,PRO_HISTORY_GAPS,二上耀は現所属（三遠ネオフェニックス、2026-27〜、新規加入）以前に千葉ジェッツ（2021-22〜2025-26）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 2 (北陸高等学校（学校7/11）),B14W2I0006,P000172,中村 ジャズ,P000172,PRO_HISTORY_GAPS,中村ジャズは現所属（岩手ビッグブルズ、2026-27〜、新規加入）以前に東京エクセレンス（2019-20）、茨城ロボッツ（2023-24）、長崎ヴェルカ（2024-25）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、記録が断続的（複数シーズンで記載空白）であり、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブおよび空白シーズンは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 3 (北陸高等学校（学校7/11）),B14W3I0001,P000173|P000174|P000175|P000176,寺嶋 恭之介、岡田 泰希、藤永 佳昭、篠山 竜青,C000572|C000575|C000578|C000581,HIGH_SCHOOL_PERIOD,4名とも北陸高等学校在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 3 (北陸高等学校（学校7/11）),B14W3I0002,P000173|P000174|P000175|P000176,寺嶋 恭之介、岡田 泰希、藤永 佳昭、篠山 竜青,C000573|C000576|C000579|C000582,UNIVERSITY_PERIOD,4名とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 3 (北陸高等学校（学校7/11）),B14W3I0003,P000173,寺嶋 恭之介,P000173,PRO_HISTORY_GAPS,寺嶋恭之介はB.LEAGUE公式のクラブ所属履歴上、2020-21シーズンから一貫して青森ワッツに在籍しているが、2021-22シーズンのみ記載が一切ない。移籍・登録外・怪我等いずれの理由かは資料からは確認できず、憶測で埋めていない。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 3 (北陸高等学校（学校7/11）),B14W3I0004,P000174,岡田 泰希,P000174,PRO_HISTORY_GAPS,岡田泰希は現所属（滋賀レイクス、2024-25〜）以前に愛媛オレンジバイキングス（2018-19〜2020-21）、仙台89ERS（2021-22〜2023-24）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 3 (北陸高等学校（学校7/11）),B14W3I0005,P000175,藤永 佳昭,P000175,PRO_HISTORY_GAPS,藤永佳昭は現所属（福井ブローウィンズ、2026-27〜、新規加入）以前に名古屋ダイヤモンドドルフィンズ（2016-17・2017-18）、千葉（2018-19・2019-20）、千葉ジェッツ（2020-21・2021-22）、アルバルク東京（2022-23）、秋田ノーザンハピネッツ（2023-24）、富山グラウジーズ（2024-25・2025-26）と6クラブを渡り歩くプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 4 (北陸高等学校（学校7/11）),B14W4I0001,P000177|P000178|P000179,髙木 慎哉、下地 秀一郎、小川 翔矢,C000584|C000587|C000590,HIGH_SCHOOL_PERIOD,3名とも北陸高等学校在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 4 (北陸高等学校（学校7/11）),B14W4I0002,P000177|P000178|P000179,髙木 慎哉、下地 秀一郎、小川 翔矢,C000585|C000588|C000591,UNIVERSITY_PERIOD,3名とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 4 (北陸高等学校（学校7/11）),B14W4I0003,P000177,髙木 慎哉,P000177,PRO_HISTORY_GAPS,髙木慎哉は現所属（ウォルガ湘南、2022-23〜）以前にアースフレンズ東京Z（2019-20〜2021-22）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 14 Wave 4 (北陸高等学校（学校7/11）),B14W4I0004,P000179,小川 翔矢,P000179,PRO_HISTORY_GAPS,小川翔矢は現所属（福島ファイヤーボンズ、2025-26〜）以前に2024-25シーズンに「金沢」（金沢武士団とみられるが、正式クラブ名は今回未確認）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、金沢在籍はOrganization未登録のまま対象外とした（batch_011の小栗瑛哉と同様のケース）。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 15 Wave 1 (藤枝明誠高等学校（学校8/11）),B15W1I0001,P000180|P000181|P000182|P000183,石橋 永遠、菊地 広人、藤井 祐眞、富田 一成,C000593|C000596|C000599|C000602,HIGH_SCHOOL_PERIOD,4名とも藤枝明誠高等学校在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 15 Wave 1 (藤枝明誠高等学校（学校8/11）),B15W1I0002,P000180|P000181|P000182|P000183,石橋 永遠、菊地 広人、藤井 祐眞、富田 一成,C000594|C000597|C000600|C000603,UNIVERSITY_PERIOD,4名とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 15 Wave 1 (藤枝明誠高等学校（学校8/11）),B15W1I0003,P000182,藤井 祐眞,P000182,PRO_HISTORY_GAPS,藤井祐眞は現所属（群馬クレインサンダーズ、2024-25〜、新規加入）以前に川崎ブレイブサンダース（2016-17〜2023-24、8シーズン）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 15 Wave 1 (藤枝明誠高等学校（学校8/11）),B15W1I0004,P000183,富田 一成,P000183,PRO_HISTORY_GAPS,富田一成は現所属（金沢サムライズ、2025-26〜、新規加入）以前に山口パッツファイブ（2021-22〜2024-25）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 15 Wave 2 (藤枝明誠高等学校（学校8/11）),B15W2I0001,P000184|P000185,角野 亮伍、赤間 賢人,C000605|C000608,HIGH_SCHOOL_PERIOD,2名とも藤枝明誠高等学校在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 15 Wave 2 (藤枝明誠高等学校（学校8/11）),B15W2I0002,P000184|P000185,角野 亮伍、赤間 賢人,C000606|C000609,UNIVERSITY_PERIOD,2名とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 15 Wave 2 (藤枝明誠高等学校（学校8/11）),B15W2I0003,P000184,角野 亮伍,P000184,PRO_HISTORY_GAPS,角野亮伍は現所属（シーホース三河、2021-22〜）以前に大阪エヴェッサ（2020-21）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 17 Wave 1 (土浦日本大学高等学校（学校10/11）),B17W1I0001,P000186|P000187|P000188|P000189,松村 竜吾、落合 知也、陳岡 流羽、中野 広大,C000611|C000614|C000617|C000620,HIGH_SCHOOL_PERIOD,4名とも土浦日本大学高等学校在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 17 Wave 1 (土浦日本大学高等学校（学校10/11）),B17W1I0002,P000186|P000187|P000188|P000189,松村 竜吾、落合 知也、陳岡 流羽、中野 広大,C000612|C000615|C000618|C000621,UNIVERSITY_PERIOD,4名とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 17 Wave 1 (土浦日本大学高等学校（学校10/11）),B17W1I0003,P000186,松村 竜吾,P000186,PRO_HISTORY_GAPS,松村竜吾は現所属（東京八王子ビートレインズ、2026-27〜、新規加入）以前に広島ドラゴンフライズ（2025-26、1シーズン）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 17 Wave 1 (土浦日本大学高等学校（学校10/11）),B17W1I0004,P000187,落合 知也,P000187,PRO_HISTORY_GAPS,落合知也は現所属（しながわシティバスケットボールクラブ、2024-25〜、新規加入）以前に越谷アルファーズ（2017-18〜2022-23、6シーズン）・栃木ブレックス（2016-17〜2017-18、2シーズン。宇都宮ブレックスの当時のクラブ名称であり、Governance方針により当時名称のまま記録している）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できる。また2022-23と2024-25の間の2023-24シーズンはクラブ所属履歴に記載がなく空白（本人の代表歴に3x3男子日本代表候補の記載があり、3x3活動に専念していた可能性があるが未確認）。今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブ・空白シーズンは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 17 Wave 1 (土浦日本大学高等学校（学校10/11）),B17W1I0005,P000189,中野 広大,P000189,PRO_HISTORY_GAPS,中野広大は現所属（ウォルガ湘南、2022-23〜、新規加入）以前に群馬クレインサンダーズ（2016-17〜2018-19）・岩手ビッグブルズ（2018-19〜2019-20）・さいたまブロンコス（2020-21〜2021-22）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 17 Wave 2 (土浦日本大学高等学校（学校10/11）),B17W2I0001,P000190|P000191,陳岡 燈生、平岩 玄,C000623|C000626,HIGH_SCHOOL_PERIOD,2名とも土浦日本大学高等学校在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 17 Wave 2 (土浦日本大学高等学校（学校10/11）),B17W2I0002,P000190|P000191,陳岡 燈生、平岩 玄,C000624|C000627,UNIVERSITY_PERIOD,2名とも大学在籍そのものは各選手のB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月はいずれの資料にも記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 17 Wave 2 (土浦日本大学高等学校（学校10/11）),B17W2I0003,P000190,陳岡 燈生,P000190,PRO_HISTORY_GAPS,陳岡燈生は現所属（山形ワイヴァンズ、2025-26〜、新規加入）以前に越谷アルファーズ（2023-24、1シーズン）・「静岡」（2024-25、1シーズン。B.LEAGUE公式のクラブ所属履歴では略称表記のみで正式クラブ名は本Waveでは未確認）でのプロ経歴が確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 17 Wave 2 (土浦日本大学高等学校（学校10/11）),B17W2I0004,P000191,平岩 玄,P000191,PRO_HISTORY_GAPS,平岩玄は現所属（アルバルク東京、2018-19〜、新規加入）以前に琉球ゴールデンキングス（2017-18、1シーズン）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 18 Wave 1 (八王子学園八王子高等学校（学校11/11）),B18W1I0001,P000192,多田 武史,C000629,HIGH_SCHOOL_PERIOD,多田武史の八王子学園八王子高等学校在籍そのものはB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月は資料に記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 18 Wave 1 (八王子学園八王子高等学校（学校11/11）),B18W1I0002,P000192,多田 武史,C000630,UNIVERSITY_PERIOD,多田武史の大学在籍そのものはB.LEAGUE公式プロフィールで確認できたが、入学・卒業年月は資料に記載がなく未確認。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
Batch 18 Wave 1 (八王子学園八王子高等学校（学校11/11）),B18W1I0003,P000192,多田 武史,P000192,PRO_HISTORY_GAPS,多田武史は現所属（鹿児島レブナイズ、2025-26〜、新規加入）以前に秋田ノーザンハピネッツ（2019-20〜2022-23、4シーズン）・福島ファイヤーボンズ（2023-24〜2024-25、2シーズン）でのプロ経歴がB.LEAGUE公式のクラブ所属履歴で確認できるが、今回のWaveでは現所属クラブのみを最小経路として登録し、過去クラブは対象外とした。,VERIFIEDへ含めず、追加の公式資料が得られるまで保留
